employee_id,fullname,years_of_service_months,rating,is_high_performer,performance_group,grade_name,education_name,major_name,position_name,department_name,directorate_name,iq,pauli,gtq,tiki,mbti,disc,GDR,CEX,IDS,QDD,STO,SEA,VCU,LIE,FTC,CSI,Papi_N,Papi_G,Papi_A,Papi_L,Papi_P,Papi_I,Papi_T,Papi_V,Papi_X,Papi_S,Papi_B,Papi_O,Papi_R,Papi_D,Papi_C,Papi_Z,Papi_E,Papi_K,Papi_F,Papi_W
EMP101734,Utami Adi Setiawan,62,1,0,Others,IV,D3,Statistics,Sales Supervisor,Finance,HR & Corp Affairs,101,48,25,6,INTJ,SD,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,5,null,2,9,5,5,5,2,6,2,1,1,3,2,5,7,2,8,6,9
EMP101735,Citra Fadillah Saputra,66,4,0,Others,V,D3,Engineering,Supply Planner,Marketing,HR & Corp Affairs,null,58,null,8,,SC,4.0,3.0,,,,4.0,4.0,5.0,4.0,4.0,9,7,null,6,5,8,5,5,9,5,9,5,9,8,3,3,4,8,5,6
EMP101736,Novi Lestari Pamungkas,73,1,0,Others,IV,D3,Business,HRBP,R&D,Technology,null,59,29,10,ESFJ,IC,1.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1,7,6,4,2,6,6,null,7,7,8,1,null,4,1,9,5,1,7,1
EMP101737,Oktavia Halim Lestari,48,2,0,Others,IV,SMA,Design,Brand Executive,HR,HR & Corp Affairs,88,53,24,4,ENFJ,IC,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3,9,6,1,7,7,null,3,null,1,3,2,3,6,6,4,8,1,7,5
EMP101738,Anisa Kusuma Hidayat,61,3,0,Others,III,S2,Engineering,Data Analyst,HR,HR & Corp Affairs,null,46,39,7,ENTP,CD,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,8,6,8,2,2,8,3,8,4,8,3,2,3,5,4,5,5,3,9,4
EMP101739,Wulan Rahmawati,61,2,0,Others,IV,S2,Business,Brand Executive,IT,Commercial,88,80,34,8,INFJ,IS,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,3,null,8,2,7,8,7,2,7,6,3,6,2,4,9,6,6,7,null,5
EMP101740,Hadi Setiawan,56,3,0,Others,IV,SMA,Statistics,Sales Supervisor,Finance,Commercial,128,65,28,1,ISTP,CD,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5,7,3,5,5,5,5,1,5,null,2,8,7,9,9,2,3,9,2,8
EMP101741,Satya Indrawan,113,3,0,Others,IV,S1,Engineering,HRBP,Operations,Technology,null,91,24,5,ESTJ,SD,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2,1,3,6,6,4,1,1,5,3,9,null,1,4,3,1,9,8,5,6
EMP101742,Arif Ridwan,43,4,0,Others,III,D3,Psychology,Data Analyst,R&D,HR & Corp Affairs,132,30,10,2,INTP,CI,5.0,4.0,3.0,,4.0,,4.0,4.0,5.0,4.0,4,1,9,2,null,4,9,1,8,8,4,7,3,5,7,3,9,7,null,null
EMP101743,Iman Setiawan,12,2,0,Others,IV,S1,Economics,Data Analyst,Finance,Commercial,93,35,27,6,INTP,SC,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,,2.0,4,2,9,3,2,2,6,null,9,7,6,8,8,null,4,7,2,7,5,4
EMP101744,Putri Saputra Saputra,48,4,0,Others,III,S2,Business,Data Analyst,R&D,Commercial,115,36,25,4,ENFP,DS,3.0,4.0,4.0,,4.0,4.0,3.0,4.0,5.0,4.0,2,2,1,2,6,2,3,7,8,5,4,3,2,5,7,5,2,7,null,3
EMP101745,Utami Pramudita Kurniawan,66,2,0,Others,IV,SMA,Economics,Data Analyst,IT,Technology,118,67,34,6,ESFP,DC,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,1,null,6,2,null,6,9,8,8,8,8,2,null,4,7,4,6,9,1
EMP101746,Rani Tri Kusuma,44,2,0,Others,IV,S1,Statistics,Data Analyst,Finance,HR & Corp Affairs,118,71,27,6,ESTJ,IS,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,1.0,9,7,9,6,1,9,4,1,8,5,3,7,9,1,4,3,2,9,8,1
EMP101747,Bayu Erlangga Permadi,39,3,0,Others,IV,D3,Psychology,Finance Officer,R&D,Technology,null,65,33,1,ISTJ,CD,2.0,4.0,3.0,3.0,3.0,,3.0,3.0,2.0,2.0,2,7,3,2,5,7,8,7,null,3,4,7,6,2,5,9,8,6,4,7
EMP101748,Wulan Rohman,58,4,0,Others,III,SMA,Economics,Finance Officer,Finance,Commercial,133,73,34,2,ENFJ,IC,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,7,1,4,7,7,6,6,1,1,4,4,2,6,7,4,8,4,null,2,3
EMP101749,Novi Adi Subekti,22,1,0,Others,III,D3,Design,HRBP,IT,HR & Corp Affairs,85,65,18,4,ISTJ,SI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5,9,3,1,7,9,8,null,7,7,3,6,6,4,6,6,6,2,5,9
EMP101750,Oktavia Ridwan,86,3,0,Others,IV,S2,Design,HRBP,Marketing,HR & Corp Affairs,null,32,null,5,ENFJ,,3.0,,3.0,3.0,3.0,3.0,3.0,2.0,2.0,,3,3,7,8,2,7,null,7,1,6,1,7,1,6,7,4,9,null,9,8
EMP101751,Ayu Salsabila,43,3,0,Others,IV,S1,Business,HRBP,R&D,HR & Corp Affairs,null,38,24,4,ESFJ,,4.0,4.0,3.0,3.0,3.0,,3.0,4.0,3.0,3.0,2,6,4,1,4,8,2,2,7,8,4,4,4,2,5,5,7,1,8,7
EMP101752,Julia Dharma Situmorang,72,2,0,Others,V,SMA,Business,Brand Executive,Finance,Commercial,132,26,34,2,ISFP,CI,1.0,,1.0,3.0,,2.0,3.0,2.0,6.0,2.0,6,7,9,9,9,9,7,9,7,1,8,2,3,8,5,9,1,6,8,8
EMP101753,Adi Tamba,116,3,0,Others,IV,D3,Engineering,Brand Executive,Marketing,HR & Corp Affairs,null,74,null,10,INFP,CS,3.0,4.0,3.0,4.0,3.0,3.0,3.0,,2.0,4.0,1,8,2,5,5,8,6,2,1,1,5,7,7,1,7,8,7,3,4,5
EMP101754,Luthfi Mahendra,39,4,0,Others,V,S2,Design,Sales Supervisor,Operations,Technology,114,50,31,9,ISFJ,SI,5.0,3.0,4.0,5.0,3.0,,4.0,4.0,,4.0,4,3,1,8,null,8,7,4,8,4,null,6,null,1,5,7,6,5,9,7
EMP101755,Rafa Utami,10,2,0,Others,IV,D3,Psychology,Data Analyst,Operations,Technology,110,43,26,8,ESFJ,DI,2.0,2.0,1.0,3.0,0.0,2.0,2.0,1.0,3.0,2.0,null,2,3,5,6,3,1,4,3,null,9,2,3,2,1,1,1,7,9,3
EMP101756,Rendra Hasibuan,48,3,0,Others,III,S1,Engineering,Data Analyst,Operations,Commercial,132,83,17,6,ISTJ,CD,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4,6,null,8,3,2,null,8,null,3,1,9,6,8,1,2,7,null,3,4
EMP101757,Rifqi Mahendra,67,4,0,Others,V,SMA,Psychology,Finance Officer,R&D,Technology,89,77,20,3,ENTJ,SC,4.0,5.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,null,1,6,6,8,1,null,8,8,4,5,7,2,8,1,null,1,9,6,3
EMP101758,Indra Kusuma,40,2,0,Others,IV,SMA,Psychology,Data Analyst,Finance,HR & Corp Affairs,106,79,28,3,INFJ,CD,2.0,1.0,1.0,2.0,,3.0,3.0,3.0,3.0,,5,2,8,null,null,7,9,8,2,8,7,4,2,9,4,null,7,3,6,6
EMP101759,Gita Mahardika Permadi,32,4,0,Others,IV,S1,Business,Finance Officer,Operations,Technology,null,84,23,6,ESTP,CS,5.0,4.0,3.0,,5.0,,3.0,4.0,4.0,4.0,null,2,9,7,null,7,2,1,9,7,8,8,4,1,7,9,8,2,7,3
EMP101760,Budi Putra,40,2,0,Others,III,S2,Engineering,HRBP,HR,Technology,95,96,25,10,ISFJ,CI,3.0,,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,7,9,8,5,5,3,5,9,8,7,5,1,4,9,7,5,5,1,4,7
EMP101761,Yoga Hidayat,57,3,0,Others,III,S2,Business,Brand Executive,Operations,HR & Corp Affairs,111,53,28,6,ENTP,CD,,3.0,3.0,3.0,3.0,,3.0,4.0,4.0,,6,null,3,2,1,7,null,8,4,2,3,9,3,2,3,9,8,7,5,8
EMP101762,Fajar Saputra,35,4,0,Others,IV,S2,Engineering,Brand Executive,Finance,HR & Corp Affairs,129,71,28,9,INTJ,DS,5.0,5.0,,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2,null,3,null,5,1,7,1,1,6,8,9,8,2,2,6,8,6,4,1
EMP101763,Dewi Tri Halim,43,4,0,Others,V,D3,Business,Sales Supervisor,Finance,Technology,92,40,25,4,ISFP,DS,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,null,7,9,7,7,8,1,6,3,3,3,4,3,3,5,6,6,4,6,3
EMP101764,Luthfi Jatmiko Firmansyah,20,5,1,High Performer,III,S2,Economics,Finance Officer,R&D,Commercial,133,58,34,10,ISTP,,5.0,4.0,5.0,5.0,5.0,5.0,4.0,,,,7,7,2,7,1,null,9,1,1,9,7,9,4,5,7,3,5,1,7,8
EMP101765,Utami Erlangga Herlambang,56,4,0,Others,V,S1,Economics,Supply Planner,Marketing,Commercial,null,37,null,6,ENTP,SD,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,null,9,4,5,9,3,2,4,2,null,5,1,5,1,4,3,1,3,5,4
EMP101766,Kartika Aji Pradana,41,3,0,Others,IV,D3,Economics,Sales Supervisor,IT,HR & Corp Affairs,88,31,11,2,INFP,CS,3.0,3.0,,3.0,2.0,4.0,3.0,3.0,3.0,3.0,8,8,1,4,null,null,4,6,2,9,8,6,5,4,3,6,4,7,2,6
EMP101767,Nadia Maulida,36,3,0,Others,III,S2,Economics,Finance Officer,Operations,Commercial,98,52,21,6,INFJ,DI,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,null,3,9,2,4,2,2,3,5,3,8,3,6,5,2,null,8,4,5,3
EMP101768,Satya Yudhistira Saputra,79,3,0,Others,IV,S2,Design,Finance Officer,R&D,HR & Corp Affairs,87,55,24,10,,CI,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,6,null,9,2,6,9,2,6,1,5,8,8,2,null,9,9,4,4,2,5
EMP101769,Ayunda Saputra Rohman,44,3,0,Others,III,SMA,Economics,Supply Planner,Marketing,HR & Corp Affairs,null,92,null,3,ESFJ,CI,3.0,3.0,4.0,2.0,3.0,3.0,3.0,,3.0,3.0,9,9,null,8,7,7,5,2,6,5,3,5,7,6,4,null,null,3,1,2
EMP101770,Zaki Qolbi Gunawan,19,2,0,Others,III,S1,Statistics,Finance Officer,Marketing,Technology,null,91,null,4,INTP,DI,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,8,2,2,9,5,9,1,4,2,3,3,9,3,9,1,7,6,null,2,2
EMP101771,Zahra Dharma Firmansyah,37,5,1,High Performer,IV,S2,Business,HRBP,Finance,Commercial,111,86,23,3,INTP,ID,5.0,4.0,5.0,5.0,,5.0,,5.0,5.0,5.0,7,4,3,null,4,2,5,4,9,2,9,7,4,5,8,null,4,6,1,7
EMP101772,Tania Rachman Lestari,75,2,0,Others,V,S1,Business,Supply Planner,Marketing,HR & Corp Affairs,null,41,null,8,ENTJ,DS,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,8,4,9,9,3,4,6,3,3,7,7,3,null,6,2,2,1,3,null,1
EMP101773,Lestari Lestari Salsabila,68,3,0,Others,V,SMA,Engineering,HRBP,Marketing,Technology,null,84,null,6,ENTJ,CI,4.0,,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,7,2,3,1,5,3,4,4,6,8,7,6,7,3,8,2,9,5,8,6
EMP101774,Arif Anugrah Putra,36,1,0,Others,III,S2,Economics,Supply Planner,Marketing,HR & Corp Affairs,null,87,null,6,ESFP,DC,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,4,2,3,7,5,6,3,7,2,9,null,6,8,6,8,4,6,2,6,7
EMP101775,Dimas Ginting,102,3,0,Others,III,D3,Psychology,Supply Planner,Operations,Commercial,89,95,24,7,INFP,CI,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8,1,null,8,6,5,1,7,7,3,9,2,9,8,5,4,9,4,4,3
EMP101776,Dwi Wijaya,86,1,0,Others,IV,S2,Economics,Brand Executive,Finance,HR & Corp Affairs,109,38,36,3,ESTP,CS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,9,9,4,7,7,6,6,8,2,1,6,7,7,1,null,3,9,7,1,2
EMP101777,Sari Lukman,14,2,0,Others,III,S1,Engineering,Sales Supervisor,Marketing,Commercial,null,33,null,10,ENFJ,IS,1.0,2.0,2.0,1.0,,2.0,3.0,2.0,2.0,1.0,1,null,3,1,1,9,9,7,null,9,9,1,6,9,5,9,1,8,8,1
EMP101778,Dian Wijaya Setiawan,58,3,0,Others,V,D3,Design,HRBP,Finance,Technology,96,42,23,9,ISFJ,DC,4.0,3.0,3.0,3.0,2.0,2.0,3.0,,2.0,3.0,9,3,2,1,5,7,6,2,4,4,9,4,9,7,1,7,7,3,1,null
EMP101779,Rifqi Kusuma Kusuma,8,3,0,Others,IV,D3,Statistics,HRBP,R&D,Technology,121,99,30,10,ESFP,DS,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,3,2,9,8,2,null,6,4,7,4,3,2,5,2,3,9,3,8,2,9
EMP101780,Vania Utama Zulfikar,87,4,0,Others,IV,S2,Statistics,Finance Officer,Finance,Technology,96,90,30,10,ENFJ,SD,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2,6,null,1,null,8,1,2,4,null,7,1,2,9,1,9,6,9,2,4
EMP101781,Bella Candra Zulfikar,62,5,1,High Performer,V,S1,Statistics,Finance Officer,R&D,Technology,127,74,17,6,ISTP,ID,,5.0,,5.0,5.0,5.0,5.0,,5.0,5.0,9,6,7,1,3,2,7,9,7,3,2,8,7,8,4,5,5,3,3,3
EMP101782,Prasetyo Mahardika Herlambang,37,3,0,Others,IV,SMA,Statistics,Sales Supervisor,IT,HR & Corp Affairs,95,32,28,1,,CI,4.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,1,8,8,9,1,8,1,3,9,1,9,6,9,3,3,1,4,4,9,9
EMP101783,Nurlita Suharto,11,3,0,Others,IV,S2,Engineering,HRBP,R&D,Commercial,132,63,37,3,ISTJ,SD,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,,9,1,5,8,4,3,6,null,8,7,6,9,6,null,9,4,2,3,null,4
EMP101784,Dwi Indrawan,42,3,0,Others,IV,S2,Psychology,Sales Supervisor,Finance,Commercial,88,37,27,1,ESTJ,DC,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4,null,6,7,5,6,2,8,3,9,3,3,2,4,6,9,3,2,1,8
EMP101785,Wulan Qolbi Yulianto,51,1,0,Others,IV,D3,Economics,Supply Planner,Operations,HR & Corp Affairs,120,97,31,1,ESTP,SC,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,6,2,9,2,6,null,1,7,8,4,5,4,9,7,7,5,7,4,3,5
EMP101786,Citra Mahardika Halim,48,4,0,Others,V,D3,Design,Data Analyst,Operations,Commercial,null,99,25,4,ENTP,SI,,3.0,4.0,4.0,5.0,4.0,99.0,4.0,4.0,5.0,5,8,6,5,7,null,1,1,7,6,1,5,6,9,7,6,4,2,6,7
EMP101787,Zaki Subekti,37,5,1,High Performer,IV,S2,Economics,Finance Officer,Operations,Technology,135,99,21,4,ENTJ,SD,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,null,2,6,6,4,3,6,5,3,6,4,4,null,9,5,8,8,8,1
EMP101788,Valdo Qolbi Utami,56,4,0,Others,V,S1,Business,Brand Executive,IT,HR & Corp Affairs,120,66,31,6,INTP,CD,3.0,4.0,4.0,4.0,5.0,4.0,4.0,,4.0,4.0,2,5,4,3,2,3,6,1,null,5,8,6,1,7,6,1,2,1,null,5
EMP101789,Oktavia Siregar,42,3,0,Others,IV,S2,Psychology,Finance Officer,IT,HR & Corp Affairs,127,97,31,2,ESTJ,DI,2.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4,8,3,6,2,1,9,5,null,3,8,2,8,9,null,7,6,1,6,3
EMP101790,Valdo Suharto,46,3,0,Others,IV,SMA,Psychology,Supply Planner,Marketing,Technology,null,25,null,8,INTJ,DI,2.0,3.0,4.0,3.0,3.0,2.0,2.0,,2.0,3.0,9,7,null,8,2,5,3,6,1,7,null,5,1,3,7,9,8,null,9,5
EMP101791,Luthfi Salsabila,24,4,0,Others,V,D3,Statistics,Sales Supervisor,R&D,Commercial,97,47,25,9,ISFJ,DC,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3,6,7,2,9,4,3,5,9,5,7,1,7,2,8,6,7,4,3,7
EMP101792,Nadia Kusuma,77,5,1,High Performer,V,S1,Engineering,Finance Officer,IT,HR & Corp Affairs,140,81,29,9,ENFP,SD,4.0,5.0,5.0,4.0,5.0,5.0,5.0,,5.0,5.0,3,7,2,2,4,5,null,8,3,2,5,6,4,3,2,9,5,5,2,7
EMP101793,Umar Nugroho,41,2,0,Others,IV,S1,Design,Data Analyst,R&D,Commercial,130,76,22,6,ENFP,IC,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,,1.0,9,6,6,7,1,6,6,6,9,7,3,1,5,1,2,4,4,8,4,2
EMP101794,Nadia Tamba,45,4,0,Others,III,D3,Engineering,Brand Executive,Operations,Commercial,138,53,39,7,ENFP,CS,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,3,4,5,1,8,9,9,5,3,1,6,4,7,5,3,7,9,9,5,5
EMP101795,Ayunda Tamba,64,4,0,Others,V,D3,Business,Data Analyst,Marketing,HR & Corp Affairs,null,27,null,8,ISFP,SC,5.0,4.0,4.0,4.0,,3.0,,3.0,4.0,4.0,7,2,4,7,3,2,9,1,8,1,5,9,4,2,3,8,5,5,null,9
EMP101796,Bayu Rahmawati,61,3,0,Others,III,D3,Design,HRBP,HR,HR & Corp Affairs,105,50,18,2,INTJ,CD,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,9,9,5,1,5,null,null,8,null,1,5,9,3,7,4,1,9,7,3,2
EMP101797,Rani Ananda,52,3,0,Others,IV,S2,Psychology,Brand Executive,Operations,Commercial,101,75,19,3,INTP,CS,4.0,3.0,2.0,,4.0,4.0,3.0,3.0,3.0,3.0,5,3,4,2,5,null,2,9,7,null,9,8,4,3,9,2,9,6,8,2
EMP101798,Bayu Situmorang,69,1,0,Others,V,D3,Statistics,Brand Executive,HR,HR & Corp Affairs,139,56,29,3,ENFJ,IC,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,5,5,5,7,5,null,4,4,8,null,3,null,8,3,5,9,1,7,5
EMP101799,Rani Ganesha Rohman,116,4,0,Others,III,D3,Psychology,Supply Planner,Marketing,Commercial,null,26,null,7,ISTJ,DS,5.0,,4.0,4.0,4.0,,5.0,4.0,4.0,4.0,8,8,null,4,8,5,3,9,9,4,2,7,7,9,7,4,1,4,null,6
EMP101800,Eko Fadillah Halim,42,2,0,Others,III,D3,Business,HRBP,IT,HR & Corp Affairs,116,26,9,1,ISTJ,,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,7,1,9,6,null,7,3,9,8,null,6,null,2,7,5,8,7,3,3,6
EMP101801,Cahyo Wibowo,77,4,0,Others,IV,SMA,Economics,Data Analyst,Marketing,HR & Corp Affairs,null,55,null,4,ISFP,DS,3.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,8,8,3,4,8,2,4,7,4,4,8,3,6,9,3,7,5,null,6,null
EMP101802,Tania Wijaya Lukman,39,5,1,High Performer,III,D3,Business,HRBP,Finance,Commercial,98,100,36,1,ISTP,CD,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2,3,9,2,1,null,5,5,6,6,2,9,2,2,6,5,6,3,4,null
EMP101803,Bella Rachman Hidayat,106,4,0,Others,III,SMA,Design,Brand Executive,R&D,HR & Corp Affairs,81,79,30,4,ISFP,,4.0,4.0,,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3,2,4,null,4,3,9,4,6,9,3,null,1,9,4,4,9,3,1,8
EMP101804,Nurlita Baskara Sinaga,40,4,0,Others,IV,S1,Statistics,HRBP,IT,HR & Corp Affairs,107,45,23,7,INFJ,DI,4.0,4.0,4.0,4.0,4.0,3.0,,4.0,5.0,5.0,6,7,6,7,3,2,1,3,1,4,8,9,7,4,9,1,null,6,5,5
EMP101805,Evi Putra,34,3,0,Others,V,S2,Psychology,Data Analyst,R&D,Technology,122,52,17,10,,CI,3.0,4.0,2.0,4.0,3.0,3.0,2.0,,4.0,3.0,8,9,3,9,2,null,2,2,1,9,2,7,5,7,1,5,3,9,5,9
EMP101806,Indra Iqbal Lukman,33,4,0,Others,V,SMA,Business,HRBP,HR,HR & Corp Affairs,123,55,34,1,INTJ,IC,4.0,4.0,,5.0,5.0,5.0,5.0,,4.0,4.0,8,1,9,8,9,4,3,7,2,9,2,9,7,9,2,3,5,9,2,9
EMP101807,Satya Fauziah,5,3,0,Others,III,S2,Business,Sales Supervisor,Finance,Commercial,136,74,19,10,ENFJ,CI,3.0,2.0,4.0,,3.0,2.0,2.0,4.0,3.0,3.0,2,4,6,7,3,1,5,3,1,4,6,1,7,7,4,8,5,4,5,6
EMP101808,Dewi Rachman Simanjuntak,64,1,0,Others,IV,S2,Psychology,Supply Planner,HR,Commercial,80,32,21,5,ISFJ,ID,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,null,null,4,3,6,8,3,8,1,6,1,7,2,5,1,1,8,null,5,2
EMP101809,Dinda Suharto,17,5,1,High Performer,V,SMA,Design,HRBP,R&D,Commercial,108,92,24,9,ENFJ,CD,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,,null,null,1,8,2,null,3,9,9,3,2,4,1,6,4,7,3,9,4,4
EMP101810,Dwi Tri Hartanto,85,4,0,Others,III,D3,Engineering,Sales Supervisor,R&D,Technology,132,46,18,7,INTJ,,,3.0,5.0,5.0,4.0,,4.0,4.0,4.0,4.0,9,7,3,1,8,1,5,3,8,5,4,null,9,2,9,3,6,null,3,6
EMP101811,Adit Yudhistira Putra,8,4,0,Others,V,S1,Statistics,HRBP,Operations,Commercial,null,57,38,5,INFP,DC,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,7,2,6,8,2,2,2,9,8,8,7,6,null,5,8,5,8,1,2,5
EMP101812,Prasetyo Sinaga,38,4,0,Others,III,SMA,Statistics,Finance Officer,IT,Technology,106,22,21,10,ENFP,CI,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,9,3,3,8,2,8,5,2,4,null,1,3,7,1,6,6,3,3,9,5
EMP101813,Julia Fauziah,30,3,0,Others,III,S2,Psychology,Finance Officer,Finance,HR & Corp Affairs,104,29,33,8,,CS,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,9,8,6,5,7,3,7,7,1,9,3,3,7,1,3,3,3,4,4,1
EMP101814,Rendra Wijaya Ramadhan,7,3,0,Others,V,D3,Economics,Finance Officer,Finance,Technology,102,21,20,8,ESTP,SD,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,8,5,2,null,6,2,2,6,8,3,3,8,null,1,7,7,8,5,null,null
EMP101815,Valdo Setiawan,27,3,0,Others,IV,S1,Statistics,Brand Executive,Finance,Commercial,135,42,31,1,,DI,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3,6,9,null,8,null,9,2,1,8,5,3,6,3,1,6,6,6,null,1
EMP101816,Rani Anugrah Zulfikar,62,2,0,Others,III,SMA,Business,Brand Executive,Operations,Technology,89,73,21,4,ENFP,CD,2.0,2.0,1.0,3.0,,3.0,2.0,2.0,3.0,3.0,5,6,7,8,9,9,3,2,9,8,null,9,8,null,5,7,7,8,4,7
EMP101817,Luthfi Pramudita Pradana,51,5,1,High Performer,IV,D3,Business,Data Analyst,R&D,Technology,132,21,30,2,ESFJ,DI,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,5,8,8,null,null,8,9,3,7,4,1,null,2,4,1,7,null,null,5,3
EMP101818,Oka Anugrah Kusuma,67,4,0,Others,III,S1,Psychology,Data Analyst,HR,HR & Corp Affairs,122,44,26,9,INFP,CD,5.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,,null,4,null,3,9,6,2,1,3,9,9,4,6,2,null,6,8,8,7,3
EMP101819,Tania Ananda,11,4,0,Others,V,S2,Psychology,Brand Executive,Operations,HR & Corp Affairs,140,99,33,10,ESFP,SC,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,null,3,9,5,7,7,7,1,1,1,9,6,5,8,3,3,7,3,6,3
EMP101820,Dinda Zulfikar Rahmawati,46,3,0,Others,IV,S2,Statistics,Sales Supervisor,HR,Commercial,113,71,31,5,ISTP,SI,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,6,3,8,7,9,2,8,6,1,9,2,null,6,1,null,null,3,4,5,5
EMP101821,Umar Halim,59,2,0,Others,V,S1,Psychology,Data Analyst,IT,Commercial,106,28,39,2,ESTJ,SI,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,2.0,,5,8,7,9,5,7,5,2,9,8,7,7,8,6,7,null,4,3,7,6
EMP101822,Nadia Anugrah Lestari,61,3,0,Others,III,SMA,Psychology,Data Analyst,IT,Technology,93,35,31,3,ENTP,DI,4.0,,3.0,5.0,,4.0,4.0,3.0,3.0,3.0,8,7,4,2,null,6,6,6,6,9,4,5,3,null,9,1,3,5,7,8
EMP101823,Prasetyo Jatmiko Rohman,56,3,0,Others,V,D3,Engineering,Sales Supervisor,Finance,Commercial,86,62,36,8,ENFP,CI,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,,3.0,5,9,3,5,1,8,2,2,5,6,9,4,4,4,3,8,6,9,2,5
EMP101824,Galih Zulfikar Permadi,45,3,0,Others,III,S2,Statistics,HRBP,Marketing,Technology,null,27,null,4,INFP,DC,5.0,,5.0,5.0,3.0,4.0,5.0,,3.0,,8,5,7,1,8,9,1,null,8,1,4,9,4,null,8,4,8,2,4,5
EMP101825,Adit Iqbal Santoso,45,1,0,Others,V,SMA,Business,Sales Supervisor,Marketing,Technology,null,67,null,4,ESFJ,SC,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7,6,1,6,4,5,3,null,9,2,null,6,8,4,2,8,4,4,3,2
EMP101826,Yuni Situmorang,47,2,0,Others,III,SMA,Design,Sales Supervisor,HR,HR & Corp Affairs,91,51,14,5,ISTP,,1.0,2.0,1.0,,2.0,2.0,,2.0,2.0,2.0,5,8,3,5,4,3,9,6,1,5,8,5,3,9,8,7,4,4,4,8
